Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-01-22 08:58:23,create,2 - uppgift 2,8,,,16,,,3m 0.3s
2021-01-22 08:58:10,create,4 - uppgift 5,0,,,0,,,0m 3.7s
2021-01-22 08:56:54,create,4 - uppgift 3,2,,,4,,,1m 11.8s
2021-01-22 08:56:42,create,4 - uppgift 4,0,,,0,,,0m 1.5s
2021-01-22 08:54:05,create,4 - uppgift 2,5,,,20,,,2m 34.4s
2021-01-22 08:50:22,create,4 - uppgift 3,7,,,14,,,3m 41.1s
2021-01-22 08:49:27,create,4 - uppgift 1,1,,,4,,,0m 49.8s
2021-01-22 08:48:07,create,4 - uppgift 4,3,,,9,,,1m 19.1s
2021-01-22 08:47:32,create,4 - uppgift 5,2,,,10,,,0m 31.6s
2021-01-22 08:46:59,create,4 - uppgift 2,1,,,4,,,0m 29.8s
2021-01-21 08:46:57,create,4 - uppgift 4,8,,,24,,,8m 12.6s
2021-01-20 08:57:04,create,4 - uppgift 1,2,,,8,,,1m 8.8s
2021-01-20 08:53:27,create,4 - uppgift 3,8,,,16,,,3m 18.1s
2021-01-20 08:51:41,create,4 - uppgift 2,5,,,20,,,1m 44.7s
2021-01-20 08:47:09,create,4 - uppgift 4,9,,,27,,,4m 28.1s
2021-01-20 08:45:23,create,4 - uppgift 2,3,,,12,,,1m 35.1s
2021-01-18 09:05:45,create,3b - uppgift 4,0,,,0,,,0m 2.2s
2021-01-18 09:03:12,create,3b - uppgift 6,3,,,9,,,2m 14.7s
2021-01-18 08:59:34,create,3b - uppgift 5,6,,,18,,,3m 17.0s
2021-01-18 08:55:47,create,3b - uppgift 4,9,,,27,,,3m 45.7s
2021-01-18 08:52:23,create,4 - uppgift 4,6,,,18,,,3m 4.4s
2021-01-15 08:48:45,create,4 - uppgift 1,1,,,4,,,0m 20.0s
2021-01-15 08:47:24,create,4 - uppgift 4,3,,,9,,,1m 18.5s
2021-01-15 08:47:17,create,3b - uppgift 9,0,,,0,,,0m 2.5s
2021-01-15 08:46:48,create,3b - uppgift 8,1,,,3,,,0m 23.0s
2021-01-15 08:46:44,create,3b - uppgift 1,0,,,0,,,0m 0.9s
2021-01-15 08:45:51,create,3b - uppgift 6,3,,,9,,,0m 47.5s
2021-01-15 08:44:27,create,3b - uppgift 3,3,,,9,,,1m 18.7s
2021-01-15 08:42:07,create,3b - uppgift 5,4,,,12,,,2m 14.4s
2021-01-15 08:40:51,create,3b - uppgift 4,5,,,15,,,1m 9.1s
2021-01-15 08:40:11,create,1 - uppgift 6,1,,,1,,,0m 31.2s
2021-01-15 08:40:01,create,1 - uppgift 5,1,,,1,,,0m 6.4s
2021-01-15 08:39:39,create,1 - uppgift 5,2,,,2,,,0m 14.6s
2021-01-15 08:39:13,create,1 - uppgift 2,3,,,3,,,0m 23.0s
2021-01-15 08:38:47,create,4 - uppgift 2,0,,,0,,,0m 20.0s
2021-01-14 08:54:54,create,4 - uppgift 2,7,,,28,,,3m 24.6s
2021-01-14 08:54:10,create,4 - uppgift 1,2,,,8,,,0m 41.3s
2021-01-14 08:53:59,create,3b - uppgift 6,0,,,0,,,0m 5.9s
2021-01-14 08:52:20,create,3b - uppgift 9,5,,,15,,,1m 33.4s
2021-01-14 08:49:56,create,3b - uppgift 4,8,,,24,,,2m 15.5s
2021-01-14 08:49:51,create,3b - uppgift 6,0,,,0,,,0m 2.3s
2021-01-14 08:48:47,create,3b - uppgift 3,3,,,9,,,1m 2.7s
2021-01-14 08:47:16,create,3b - uppgift 6,4,,,12,,,1m 27.4s
2021-01-14 08:41:31,create,3b - uppgift 5,11,,,33,,,5m 43.6s
2021-01-13 08:45:52,create,4 - uppgift 2,3,,,12,,,3m 14.4s
2021-01-12 08:59:33,create,2 - uppgift 6,2,,,4,,,0m 21.1s
2021-01-12 08:59:15,create,2 - uppgift 1,1,,,2,,,0m 14.9s
2021-01-12 08:58:59,create,2 - uppgift 1,1,,,2,,,0m 14.2s
2021-01-12 08:57:31,create,3b - uppgift 1,3,,,9,,,1m 2.1s
2021-01-12 08:54:33,create,3b - uppgift 9,4,,,12,,,2m 46.2s
2021-01-12 08:53:28,create,3b - uppgift 6,2,,,6,,,0m 59.2s
2021-01-12 08:48:09,create,3b - uppgift 5,8,,,24,,,5m 15.5s
2021-01-12 08:47:26,create,3b - uppgift 3,2,,,6,,,0m 38.6s
2021-01-12 08:46:38,create,3a - uppgift 6,1,,,3,,,0m 38.8s
2021-01-12 08:45:01,create,3b - uppgift 3,2,,,6,,,0m 57.9s
2021-01-12 08:43:02,create,3b - uppgift 4,0,,,0,,,1m 5.6s
2021-01-11 09:01:07,create,3b - uppgift 4,4,,,12,,,1m 14.7s
2021-01-11 09:01:01,create,3b - uppgift 3,0,,,0,,,0m 4.4s
2021-01-11 09:00:58,create,3b - uppgift 1,0,,,0,,,0m 0.9s
2021-01-11 08:57:26,create,3b - uppgift 5,7,,,21,,,3m 29.4s
2021-01-11 08:53:59,create,4 - uppgift 3,9,,,18,,,3m 17.2s
2021-01-11 08:52:23,create,4 - uppgift 1,4,,,16,,,1m 33.5s
2021-01-11 08:48:51,create,4 - uppgift 4,7,,,21,,,2m 38.4s
2021-01-11 08:47:45,create,4 - uppgift 2,3,,,12,,,1m 4.0s
2021-01-11 08:47:30,create,4 - uppgift 1,0,,,0,,,0m 13.3s
2021-01-11 08:47:04,create,4 - uppgift 5,1,,,5,,,0m 23.8s
2021-01-08 08:43:10,create,4 - uppgift 3,18,,,36,,,5m 17.6s
2021-01-08 08:42:57,create,3a - uppgift 8,0,,,0,,,0m 4.0s
2021-01-08 08:42:46,create,3a - uppgift 7,0,,,0,,,0m 7.7s
2021-01-08 08:42:43,create,3a - uppgift 5,0,,,0,,,0m 1.4s
2021-01-08 08:42:24,create,3a - uppgift 4,1,,,3,,,0m 16.5s
2021-01-08 08:41:12,create,3a - uppgift 9,3,,,9,,,1m 10.3s
2021-01-08 08:40:38,create,3a - uppgift 6,2,,,6,,,0m 31.2s
2021-01-08 08:40:22,create,3a - uppgift 5,1,,,3,,,0m 14.0s
2021-01-08 08:38:09,create,4 - uppgift 4,4,,,12,,,2m 0.9s
2021-01-08 08:37:13,create,4 - uppgift 1,1,,,4,,,0m 53.3s
2021-01-08 08:35:00,create,4 - uppgift 2,4,,,16,,,2m 11.0s
2021-01-02 15:19:37,create,4 - uppgift 2,4,,,16,,,5m 20.3s
2020-12-17 08:55:13,create,2 - uppgift 1,1,,,2,,,0m 10.5s
2020-12-17 08:54:46,create,2 - uppgift 4,2,,,4,,,0m 24.0s
2020-12-17 08:54:10,create,2 - uppgift 5,3,,,6,,,0m 31.1s
2020-12-17 08:52:30,create,2 - uppgift 6,9,,,18,,,1m 37.8s
2020-12-17 08:52:09,create,1 - uppgift 1,2,,,2,,,0m 17.9s
2020-12-17 08:51:58,create,1 - uppgift 2,1,,,1,,,0m 9.1s
2020-12-17 08:51:34,create,3b - uppgift 8,1,,,3,,,0m 13.9s
2020-12-17 08:50:12,create,3b - uppgift 5,3,,,9,,,1m 12.6s
2020-12-17 08:49:01,create,3b - uppgift 3,3,,,9,,,1m 8.1s
2020-12-17 08:47:51,create,3b - uppgift 14,4,,,12,,,0m 57.6s
2020-12-17 08:47:46,create,3b - uppgift 15,0,,,0,,,0m 3.4s
2020-12-17 08:46:06,create,3b - uppgift 13,5,,,15,,,1m 37.1s
2020-12-17 08:44:44,create,3b - uppgift 11,4,,,12,,,1m 20.1s
2020-12-17 08:41:01,create,3b - uppgift 2,7,,,21,,,3m 38.4s
2020-12-16 08:48:08,create,4 - uppgift 3,11,,,22,,,5m 50.9s
2020-12-16 08:48:04,create,4 - uppgift 4,0,,,0,,,0m 1.4s
2020-12-16 08:47:16,create,4 - uppgift 1,1,,,4,,,0m 46.2s
2020-12-16 08:40:59,create,4 - uppgift 4,12,,,36,,,6m 14.7s
2020-12-15 09:14:31,create,2 - uppgift 4,0,,,0,,,0m 0.8s
2020-12-15 09:14:13,create,2 - uppgift 1,1,,,2,,,0m 12.0s
2020-12-15 09:13:43,create,2 - uppgift 2,2,,,4,,,0m 24.9s
2020-12-15 09:11:24,create,3b - uppgift 3,3,,,9,,,2m 8.2s
2020-12-15 09:10:16,create,3b - uppgift 8,4,,,12,,,1m 3.5s
2020-12-15 09:07:20,create,3b - uppgift 6,6,,,18,,,2m 52.0s
2020-12-15 09:06:22,create,3b - uppgift 1,2,,,6,,,0m 55.9s
2020-12-15 09:04:20,create,3b - uppgift 4,8,,,24,,,1m 59.0s
2020-12-15 09:00:57,create,3b - uppgift 5,6,,,18,,,3m 18.3s
2020-12-15 09:00:49,create,4 - uppgift 2,0,,,0,,,0m 1.2s
2020-12-15 09:00:14,create,4 - uppgift 4,2,,,6,,,0m 30.4s
