Datum,Typ,Uppgift,#M,,,#O,,,SL
2021-03-16 08:22:52,create,3b - uppgift 11,1,,,3,,,2m 28.9s
2021-03-16 08:22:32,create,3b - uppgift 15,1,,,3,,,0m 18.1s
2021-03-16 08:22:22,create,3b - uppgift 1,0,,,0,,,0m 3.7s
2021-03-16 08:20:56,create,3b - uppgift 1,1,,,3,,,1m 25.1s
2021-03-16 08:17:32,create,3b - uppgift 1,1,,,3,,,0m 58.9s
2021-03-16 08:17:06,create,3b - uppgift 6,1,,,3,,,0m 23.6s
2021-03-16 08:15:08,create,3b - uppgift 1,1,,,3,,,1m 50.6s
2021-03-16 08:15:06,create,3b - uppgift 4,0,,,0,,,0m 0.7s
2021-03-16 08:14:05,create,2 - uppgift 6,1,,,2,,,0m 56.6s
2021-03-16 08:13:01,create,1 - uppgift 2,1,,,1,,,0m 36.7s
2021-03-16 08:12:28,create,1 - uppgift 4,0,,,0,,,0m 2.0s
2021-03-16 08:12:06,create,1 - uppgift 5,1,,,1,,,0m 18.9s
2021-03-16 08:10:25,create,3b - uppgift 7,1,,,3,,,1m 33.1s
2021-03-16 08:09:56,create,3b - uppgift 3,1,,,3,,,0m 23.4s
2021-03-16 08:09:25,create,3b - uppgift 8,1,,,3,,,0m 27.2s
2021-03-16 08:08:42,create,3b - uppgift 1,1,,,3,,,0m 40.3s
2021-03-16 08:07:30,create,3b - uppgift 1,1,,,3,,,0m 23.4s
2021-03-16 08:05:30,create,3b - uppgift 1,0,,,0,,,1m 57.1s
2021-03-15 13:19:20,create,3b - uppgift 15,1,,,3,,,5m 2.1s
2021-03-15 13:18:08,create,3b - uppgift 1,1,,,3,,,0m 58.7s
2021-03-15 08:18:17,create,3b - uppgift 1,1,,,3,,,0m 32.4s
2021-03-15 08:17:34,create,3b - uppgift 4,1,,,3,,,0m 27.9s
2021-03-15 08:16:53,create,3b - uppgift 7,1,,,3,,,0m 34.8s
2021-03-15 08:16:16,create,2 - uppgift 3,1,,,2,,,0m 30.7s
2021-03-15 08:16:10,create,2 - uppgift 6,0,,,0,,,0m 3.5s
2021-03-15 08:15:46,create,2 - uppgift 6,1,,,2,,,0m 18.9s
2021-03-15 08:15:09,create,2 - uppgift 6,1,,,2,,,0m 34.4s
2021-03-15 08:15:04,create,2 - uppgift 6,0,,,0,,,0m 2.5s
2021-03-15 08:14:23,create,3b - uppgift 15,1,,,3,,,0m 27.3s
2021-03-15 08:13:54,create,3b - uppgift 3,1,,,3,,,0m 25.2s
2021-03-15 08:13:08,create,3b - uppgift 1,1,,,3,,,0m 44.2s
2021-03-12 10:48:37,create,3b - uppgift 15,0,,,0,,,192m 45.5s
2021-03-12 10:48:30,create,3b - uppgift 1,0,,,0,,,0m 1.0s
2021-03-12 10:46:32,create,3b - uppgift 4,1,,,3,,,1m 57.2s
2021-03-12 10:44:25,create,3b - uppgift 1,1,,,3,,,1m 59.3s
2021-03-12 10:44:11,create,1 - uppgift 5,1,,,1,,,0m 8.1s
2021-03-12 10:44:02,create,1 - uppgift 5,0,,,0,,,0m 7.1s
2021-03-12 10:43:15,create,3b - uppgift 1,1,,,3,,,0m 35.5s
2021-03-12 10:42:09,create,3b - uppgift 3,1,,,3,,,1m 3.2s
2021-03-12 10:41:40,create,3b - uppgift 1,1,,,3,,,0m 26.3s
2021-03-09 08:29:44,create,3b - uppgift 4,1,,,3,,,0m 26.6s
2021-03-09 08:28:45,create,3b - uppgift 1,1,,,3,,,0m 56.8s
2021-03-09 08:27:58,create,3b - uppgift 3,1,,,3,,,0m 45.4s
2021-03-09 08:27:55,create,3b - uppgift 1,0,,,0,,,0m 0.7s
2021-03-09 08:27:33,create,3b - uppgift 13,1,,,3,,,0m 17.2s
2021-03-09 08:26:15,create,3b - uppgift 10,1,,,3,,,1m 16.4s
2021-03-09 08:25:28,create,3b - uppgift 15,1,,,3,,,0m 45.0s
2021-03-09 08:25:12,create,3b - uppgift 5,0,,,0,,,0m 11.3s
2021-03-09 08:24:15,create,3b - uppgift 3,1,,,3,,,0m 55.4s
2021-03-09 08:22:36,create,3b - uppgift 1,1,,,3,,,1m 16.6s
2021-03-08 13:34:52,create,3a - uppgift 2,0,,,0,,,0m 43.2s
2021-03-08 13:32:42,create,3a - uppgift 1,2,,,6,,,2m 6.2s
2021-03-08 13:32:04,create,3a - uppgift 8,1,,,3,,,0m 36.4s
2021-03-08 13:31:34,create,1 - uppgift 1,1,,,1,,,0m 17.7s
2021-03-08 13:30:04,create,2 - uppgift 6,3,,,6,,,1m 22.3s
2021-03-08 13:29:34,create,2 - uppgift 1,2,,,4,,,0m 27.9s
2021-03-08 10:17:16,create,3b - uppgift 11,0,,,0,,,0m 31.1s
2021-03-08 10:14:03,create,3b - uppgift 13,1,,,3,,,3m 10.3s
2021-03-08 10:12:11,create,3b - uppgift 10,1,,,3,,,1m 50.4s
2021-03-08 10:11:38,create,3b - uppgift 12,1,,,3,,,0m 31.1s
2021-03-08 10:10:51,create,3b - uppgift 13,1,,,3,,,0m 42.3s
2021-03-08 10:08:06,create,3b - uppgift 1,1,,,3,,,1m 6.2s
2021-03-08 10:07:21,create,3b - uppgift 3,1,,,3,,,0m 43.3s
2021-03-08 08:38:38,create,3b - uppgift 1,2,,,6,,,31m 25.5s
2021-03-08 08:37:06,create,3b - uppgift 1,2,,,6,,,1m 30.6s
2021-03-08 08:34:31,create,3b - uppgift 2,1,,,3,,,1m 12.3s
2021-03-08 08:31:51,create,3b - uppgift 1,2,,,6,,,2m 36.7s
2021-03-08 08:29:15,create,3b - uppgift 3,2,,,6,,,2m 34.5s
2021-03-08 08:28:33,create,3b - uppgift 1,1,,,3,,,0m 39.6s
2021-03-05 08:30:03,create,3b - uppgift 11,1,,,3,,,0m 20.1s
2021-03-05 08:29:21,create,3b - uppgift 13,1,,,3,,,0m 24.5s
2021-03-05 08:28:19,create,3b - uppgift 10,2,,,6,,,0m 59.9s
2021-03-05 08:27:41,create,3b - uppgift 10,1,,,3,,,0m 36.2s
2021-03-05 08:27:11,create,3b - uppgift 10,1,,,3,,,0m 27.8s
2021-03-05 08:26:42,create,3b - uppgift 14,1,,,3,,,0m 20.2s
2021-03-05 08:26:02,create,3b - uppgift 8,1,,,3,,,0m 32.1s
2021-03-05 08:25:00,create,3b - uppgift 7,2,,,6,,,0m 58.0s
2021-03-05 08:24:07,create,3b - uppgift 3,1,,,3,,,0m 51.9s
